DATASET,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,LN_IC50,AUC,Z_SCORE,status,lineage
GDSC1,905945,T47D,SIDM00097,BRCA,158,PF-562271,2.7438,0.932127,0.799954,intact,Breast
GDSC1,905946,MCF7,SIDM00148,BRCA,158,PF-562271,1.118114,0.888118,-0.721354,intact,Breast
GDSC1,905947,786-0,SIDM00125,KIRC,158,PF-562271,0.830824,0.881018,-0.990199,null,Kidney
GDSC1,905948,A498,SIDM00124,KIRC,158,PF-562271,2.873464,0.928548,0.921292,null,Kidney
GDSC1,905949,A549,SIDM00903,LUAD,158,PF-562271,1.320141,0.877635,-0.532298,null,Lung
GDSC1,905950,ACHN,SIDM00123,KIRC,158,PF-562271,1.409465,0.891197,-0.448709,intact,Kidney
GDSC1,905951,BT-549,SIDM00122,BRCA,158,PF-562271,0.861745,0.843841,-0.961263,intact,Breast
GDSC1,905952,CCRF-CEM,SIDM00121,ALL,158,PF-562271,0.989306,0.890089,-0.841892,intact,Lymphoid
GDSC1,905954,SK-MEL-28,SIDM00081,SKCM,158,PF-562271,3.383537,0.986318,1.398616,intact,Skin
GDSC1,905955,SK-MEL-2,SIDM00082,SKCM,158,PF-562271,1.665862,0.921522,-0.208774,intact,Skin
GDSC1,905956,SK-MEL-5,SIDM00080,SKCM,158,PF-562271,3.667826,0.977314,1.664652,null,Skin
GDSC1,905957,Hs-578-T,SIDM00135,BRCA,158,PF-562271,3.681626,0.985459,1.677566,intact,Breast
GDSC1,905958,MOLT-4,SIDM00145,ALL,158,PF-562271,1.036011,0.915853,-0.798185,intact,Lymphoid
GDSC1,905959,SK-OV-3,SIDM00079,OV,158,PF-562271,1.51076,0.884386,-0.353918,null,Ovary/Fallopian Tube
GDSC1,905960,MDA-MB-231,SIDM00146,BRCA,158,PF-562271,0.358765,0.805609,-1.431948,null,Breast
GDSC1,905961,COLO-205,SIDM00826,COREAD,158,PF-562271,-0.733495,0.674928,-2.454079,intact,Bowel
GDSC1,905962,SW620,SIDM00841,COREAD,158,PF-562271,0.784484,0.860373,-1.033563,intact,Bowel
GDSC1,905963,CAKI-1,SIDM00941,KIRC,158,PF-562271,0.884078,0.82007,-0.940364,null,Kidney
GDSC1,905964,RPMI-8226,SIDM00087,MM,158,PF-562271,2.542016,0.974513,0.611125,intact,Lymphoid
GDSC1,905965,SR,SIDM00096,UNCLASSIFIED,158,PF-562271,1.36619,0.928076,-0.489205,intact,Lymphoid
GDSC1,905967,NCI-H322M,SIDM00117,LUAD,158,PF-562271,3.9664,0.968987,1.944056,null,Lung
GDSC1,905968,IGROV-1,SIDM00151,OV,158,PF-562271,-0.043409,0.742977,-1.808301,intact,Ovary/Fallopian Tube
GDSC1,905969,OVCAR-5,SIDM00091,OV,158,PF-562271,0.322064,0.78579,-1.466293,null,Ovary/Fallopian Tube
GDSC1,905970,EKVX,SIDM00119,LUAD,158,PF-562271,3.778449,0.94049,1.768172,intact,Lung
GDSC1,905971,HCC2998,SIDM00118,COREAD,158,PF-562271,1.277341,0.903187,-0.572351,intact,Bowel
GDSC1,905972,HOP-62,SIDM00133,LUAD,158,PF-562271,0.998458,0.877285,-0.833327,intact,Lung
GDSC1,905973,HOP-92,SIDM00134,UNCLASSIFIED,158,PF-562271,0.788874,0.827942,-1.029455,intact,Lung
GDSC1,905974,LOXIMVI,SIDM00149,SKCM,158,PF-562271,2.088485,0.951227,0.186713,intact,Skin
GDSC1,905975,M14,SIDM00003,SKCM,158,PF-562271,3.565261,0.979701,1.568672,intact,Skin
GDSC1,905976,UACC-62,SIDM00107,SKCM,158,PF-562271,1.148318,0.897442,-0.693089,null,Skin
GDSC1,905977,UACC-257,SIDM00108,SKCM,158,PF-562271,2.085521,0.932891,0.18394,intact,Skin
GDSC1,905978,RXF393,SIDM00086,KIRC,158,PF-562271,1.285944,0.850056,-0.564299,null,Kidney
GDSC1,905979,SN12C,SIDM00094,KIRC,158,PF-562271,1.578425,0.901377,-0.290598,intact,Kidney
GDSC1,905980,TK10,SIDM00113,KIRC,158,PF-562271,1.690686,0.907038,-0.185545,intact,Kidney
GDSC1,905981,U031,SIDM00112,KIRC,158,PF-562271,2.09261,0.947772,0.190574,intact,Kidney
GDSC1,905982,SNB75,SIDM00095,GBM,158,PF-562271,0.901302,0.828724,-0.924246,intact,CNS/Brain
GDSC1,905983,U251,SIDM00111,GBM,158,PF-562271,0.484468,0.841093,-1.314316,null,CNS/Brain
GDSC1,905984,SF539,SIDM00083,LGG,158,PF-562271,1.658947,0.948843,-0.215245,intact,CNS/Brain
GDSC1,905985,SF295,SIDM00084,GBM,158,PF-562271,1.396441,0.908686,-0.460898,null,CNS/Brain
GDSC1,905986,SF268,SIDM00085,GBM,158,PF-562271,1.500087,0.908776,-0.363906,null,CNS/Brain
GDSC1,905989,KM12,SIDM00150,COREAD,158,PF-562271,-0.7135,0.664839,-2.435368,intact,Bowel
GDSC1,905990,OVCAR-4,SIDM00092,OV,158,PF-562271,1.964834,0.89636,0.071001,intact,Ovary/Fallopian Tube
GDSC1,905991,OVCAR-8,SIDM00090,OV,158,PF-562271,2.012301,0.954967,0.115421,intact,Ovary/Fallopian Tube
GDSC1,906693,BxPC-3,SIDM00132,PAAD,158,PF-562271,0.861858,0.858477,-0.961156,null,Pancreas
GDSC1,906696,BHT-101,SIDM00987,THCA,158,PF-562271,0.837809,0.866988,-0.983662,intact,Thyroid
GDSC1,906746,Becker,SIDM00490,GBM,158,PF-562271,1.073302,0.872621,-0.763289,intact,CNS/Brain
